item;itemLabel;doi;isbn;arxiv;pmid;doi_score;readers_count;cited_by_tweeters_count;cited_by_accounts_count;cited_by_posts_count;cited_by_msm_count;cited_by_feeds_count;cited_by_fbwalls_count;cited_by_gplus_count;cited_by_videos_count;cited_by_rdts;arxiv_id;cited_by_wikipedia_count
http://www.wikidata.org/entity/Q132171725;Simulated study relating dose-volume histogram metrics to three-dimensional gamma analysis results;10.36922/ARNM.4005;;;0;0.50;0;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132192160;Multi-locus transcranial magnetic stimulation system for electronically targeted brain stimulation;10.1016/J.BRS.2021.11.014;;;34818580;26.85;65;24;27;31;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132192161;Individualized treatment of motor stroke: A perspective on open-loop, closed-loop and adaptive closed-loop brain state-dependent TMS;10.1016/J.CLINPH.2023.10.004;;;37945452;12.60;13;6;7;11;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132192163;Accuracy and precision of navigated transcranial magnetic stimulation;10.1088/1741-2552/ACA71A;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132586166;Emergência da extensão universitária digital: boas práticas e direcionamentos;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q133798727;The impact of motor, non-motor, and social aspects on the sexual health of women living with Parkinson's disease;10.1177/1877718X251315375;;;39995067;8.00;21;0;1;1;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q133798729;Modulation of Neuronal Firing Modes by Electric Fields in a Thermosensitive FitzHugh-Nagumo Model;10.48550/ARXIV.2502.08618;;2502.08618;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q135442503;Adding Space to Random Networks of Spiking Neurons: A Method Based on Scaling the Network Size;10.1162/NECO_A_01747;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q135457254;Emergência da extensão universitária digital: boas práticas e direcionamentos;10.1590/1983-3652.2025.56372;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q135457255;Three-Dimensional Gel Dosimetry in a Simulated Postmastectomy with Expandable Prosthesis Radiotherapy;10.3390/GELS11050335;;;40422355;4.00;3;0;1;1;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q139795801;Ciencia aberta na América Latina;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054499;The size Ramsey number of short subdivisions of bounded degree graphs;10.1002/RSA.20783;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054500;Synaptic noise induces intermittent oscillatory-quiescent state transitions in a spiking network model;;;1709.09748v1;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054503;Processos Estocásticos Conduzidos por Cadeias com Memória de Alcance Variável eo Jogo do Goleiro;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054505;Mapeamento mental através da análise computacional do discurso;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054506;Asymmetric hyperpolarized and depolarized subthreshold resonance in neurons;;;1804.04748v2;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054508;Dimensionality reduction in neuroscience and Epidemiology;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054509;Self-sustained activity in balanced networks with low firing-rate;10.48550/ARXIV.1809.01020;;1809.01020v1;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054511;Modelos computacionais prognósticos de lesões traumáticas do plexo braquial em adultos;10.11606/D.45.2018.TDE-20082018-140641;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054512;A obra de arte na era das convergências digitais;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054515;Counting results for sparse pseudorandom hypergraphs I;10.1016/J.EJC.2017.04.008;;1602.08782;0;0.50;5;2;2;2;0;0;0;0;0;0;1602.08782;0
http://www.wikidata.org/entity/Q102054517;A system of interacting neurons with short term plasticity;10.48550/ARXIV.1903.01270;;1903.01270v1;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054518;Cadeias estocásticas de memória ilimitada com aplicação na neurociência;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054520;Corticalização de memória dependente do hipocampo durante o sono REM - Investigando as janelas temporais precoce (0 - 3 h) e tardia (8 - 16 h) após o aprendizado;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054522;Predição de eventos ocorrendo no espaço ao redor da mão: um estudo eletroencefalográfico em indivíduos saudáveis e em pacientes com lesão do plexo braquial;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054524;Estimulação magnética transcraniana: uma breve revisão dos princípios e aplicações;10.29384/RBFM.2019.V13.N1.P49-56;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054526;Two conjectures about correlation inequalities;10.48550/ARXIV.1306.0862;;1306.0862v4;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054528;Comparison of EEG functional connectivity using correlation or information-theoretical measures;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054530;Characterization of novel polydiacetylene gel dosimeter for radiotherapy;10.1088/2057-1976/ABA638;;;33444248;0.75;18;1;2;2;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q102054531;Modeling cortical and thalamocortical mechanisms involved in alpha generation;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054533;O conceito de Jornalismo Computacional ante as potencialidades das narrativas estruturadas;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054534;Motor potential evoked by transcranial magnetic stimulation depends on the placement protocol of recording electrodes: a pilot study;10.1088/2057-1976/AB950A;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054540;Avaliação do aprendizado de sequências determinísticas e probabilísticas na doença de Parkinson;10.11606/D.47.2020.TDE-03082020-122150;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054542;On the subthreshold resonance properties of neurons;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054544;Implementation of the Potjans-Diesmann cortical microcircuit model in NetPyNE/NEURON with rescaling option;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054546;Effects of spike frequency adaptation on dynamics of a multi-layered cortical network with heterogeneous neuron types;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054547;Acetylcholine modulation in a biophysical model of cortical neuron;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054549;Adequação de protocolos de exportação de um sistema de gestão de experimentos neurocientíficos às especificações de dados sem atrito;10.5585/IPTEC.V8I1.16783;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102332070;Magnetic separation of iron oxide nanoparticles to improve their application for magnetic particle imaging;10.1088/1361-6560/ABCD19;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q103747125;Dreaming during the Covid-19 pandemic: Computational assessment of dream reports reveals mental suffering related to fear of contagion;10.1371/JOURNAL.PONE.0242903;;;33253274;269.50;142;27;66;71;30;7;0;0;0;0;0;0
http://www.wikidata.org/entity/Q104500093;Selective Inhibition of Mirror Invariance for Letters Consolidated by Sleep Doubles Reading Fluency;10.1016/J.CUB.2020.11.031;;;33338430;116.85;116;135;140;154;2;0;3;0;0;0;0;0
http://www.wikidata.org/entity/Q104696683;O uso da Wikiversidade no ensino do jornalismo científico: abertura, colaboração e conectivismo;10.35699/1983-3652.2021.24935;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105771808;Estimating Parameters Associated with Monotone Properties;10.4230/LIPICS.APPROX-RANDOM.2016.35;978-3-95977-018-7;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816104;Multiple Phase Transitions for an Infinite System of Spiking Neurons;10.1007/S10955-022-02931-5;;2102.03416;0;0.25;1;1;1;8;0;0;0;0;0;0;2102.03416;0
http://www.wikidata.org/entity/Q105816105;Self-Switching Markov Chains: emerging dominance phenomena;10.48550/ARXIV.2010.13279;;2010.13279;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816106;Conditional propagation of chaos for mean field systems of interacting neurons;10.48550/ARXIV.1909.02925;;1909.02925;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816108;A self‐reported clinical tool predicts falls in people with Parkinson's disease;10.1002/MDC3.13170;;;33816673;6.55;44;10;11;13;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q105816109;Statistical complexity is maximized close to criticality in cortical dynamics;10.1103/PHYSREVE.103.012415;;2010.04123;33601583;5.35;25;9;9;9;0;0;0;0;0;0;2010.04123;0
http://www.wikidata.org/entity/Q105816112;Predicting Upcoming Events Occurring in the Space Surrounding the Hand;10.1155/2021/6649135;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816113;Enhanced optical cross-section of radiation induced defect centers under plasmon resonance conditions: Shifting stimulation wavelength of optically stimulated luminescence dosimeters;10.1016/J.JLUMIN.2020.117841;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816115;Difusão sincrônica: explorando as problemáticas de uma comunicação simultânea à produção científica;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816116;O papel do jornalismo no combate à desinformação científica: uma revisão de literatura;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816117;Approximate Bayesian inference for the Rosenblatt distribution;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816138;Jornalismo Científico: Prática e Revisão de Literatura;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q107182593;Variedades de processos de difusão digital colaborativa: descrição e análise de iniciativas GLAM-Wiki no Brasil;10.20396/RESGATE.V29I1.8659966;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q110991173;Completude, consistência e correção em bases de dados digitais sobre mortos e desaparecidos políticos na ditadura civil-militar brasileira;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436285;Boosted UV emission on the optically and thermally stimulated luminescence of CaB6O10:Gd,Ag phosphors excited by X-rays;10.1016/J.APMT.2020.100829;;;0;0.50;10;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436292;Clinical and self-reported falls prediction tools in people with Parkinson’s disease;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436488;Mechanisms of Self-Organized Quasicriticality in Neuronal Network Models;10.3389/FPHY.2020.583213;;;0;0.50;31;2;2;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436771;Phase transition and metastability in a stochastic system of spiking neurons;10.11606/T.45.2020.TDE-01032021-124843;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436779;Self-Switching Markov Chains: Emerging dominance phenomena;10.1016/J.SPA.2021.10.001;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436781;Studies in cortical network models;10.11606/T.59.2020.TDE-13082020-095609;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436784;[Re] Context-Dependent Encoding of Fear and Extinction Memories in a Large-Scale Network Model of the Basal Amygdala;10.5281/ZENODO.5657320;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436799;2D Quantitative Imaging of Magnetic Nanoparticles by an AC Biosusceptometry Based Scanning Approach and Inverse Problem;10.3390/S21217063;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436805;A protocol to examine the learning effects of ‘multisystem mapping’ training combined with post-training sleep consolidation in beginning readers;10.1016/J.XPRO.2021.100712;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436817;Antioxidative activity of gold and platinum nanoparticles assessed through electron spin resonance;10.26850/1678-4618EQJ.V46.1SI.2021.P68-74;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436827;Avalanche neuronal em redes de neurônios estocásticos tipo integra-dispara com topologia Watts-Strogatz;10.11606/D.59.2021.TDE-27102021-161449;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436831;Building a model of the brain: from detailed connectivity maps to network organization;10.1140/EPJS/S11734-021-00152-7;;2106.03995;0;4.35;29;8;8;9;0;0;0;0;0;0;2106.03995;0
http://www.wikidata.org/entity/Q111436855;Community detection in graphs;10.11606/D.45.2021.TDE-24022021-164949;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436868;Composition, Structural and Optical Properties of Golden Grass;10.1007/S13538-021-01000-8;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436891;Concentration Bounds for Plug-In Estimator of Directed Information;10.1109/TIT.2021.3075612;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436922;Conversion factor for size specific dose estimation of head CT scans based on age, for individuals from 0 up to 18 years old;10.1088/1361-6560/ABE559;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436940;Cyclic alternation of quiet and active sleep states in the octopus;10.1016/J.ISCI.2021.102223;;;33997665;1776.00;127;320;542;644;183;20;3;0;4;0;0;3
http://www.wikidata.org/entity/Q111436946;Dose enhancement factor caused by gold nanoparticles: influence of the dosimetric sensitivity and radiation dose assessed by electron spin resonance dosimetry;10.1088/1361-6560/AC2BB2;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436968;ESR dating of Toxodon teeth from Baixa Grande, Bahia, Brazil;10.1016/J.JSAMES.2021.103616;;;0;3.00;15;0;1;1;0;0;0;0;0;0;0;1
http://www.wikidata.org/entity/Q111436971;Estimating the interaction graph of stochastic neuronal dynamics by observing only pairs of neurons;10.48550/ARXIV.2106.07529;;2106.07529;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436971;Estimating the interaction graph of stochastic neuronal dynamics by observing only pairs of neurons;10.1016/J.SPA.2022.03.016;;2106.07529;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436974;Feedforward and feedback influences through distinct frequency bands between two spiking-neuron networks;10.1103/PHYSREVE.104.054404;;2106.05783;34942789;6.25;11;11;12;13;0;0;0;0;0;0;2106.05783;0
http://www.wikidata.org/entity/Q111436992;Hierarchical clustering: visualization, feature importance and model selection;10.48550/ARXIV.2112.01372;;2112.01372;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436999;Hippocampus-retrosplenial cortex interaction is increased during phasic REM and contributes to memory consolidation;10.1038/S41598-021-91659-5;;;34158548;19.65;99;32;32;35;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437000;Homeostatic criticality in neuronal networks;10.1016/J.CHAOS.2022.111877;;2109.02718;0;1.75;20;5;5;6;0;0;0;0;0;0;2109.02718;0
http://www.wikidata.org/entity/Q111437001;Impact of the activation rate of the hyperpolarization- activated current $$\hbox {I}_{\mathrm{h}}$$ on the neuronal membrane time constant and synaptic potential duration;10.1140/EPJS/S11734-021-00176-Z;;2106.03902;0;0.75;2;2;2;2;0;0;0;0;0;0;2106.03902;0
http://www.wikidata.org/entity/Q111437003;Influence of motor impairment on exercise capacity and quality of life in patients with Parkinson disease;10.12965/JER.2142290.145;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437005;Kinematic Changes in the Uninjured Limb After a Traumatic Brachial Plexus Injury;10.3389/FNHUM.2021.777776;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437008;Late Pleistocene-Holocene fossils from Mirim Lake, southern Brazil, and their paleoenvironmental significance: II – Mollusks;10.1016/J.JSAMES.2021.103546;;;0;15.00;27;0;3;3;0;3;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437013;Medindo a massa inercial usando uma balança romana;10.1590/1806-9126-RBEF-2021-0253;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437049;Metastability in a System of Spiking Neurons with Synaptic Plasticity;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437091;Modeling and characterizing stochastic neurons based on in vitro voltage-dependent spike probability functions;10.1140/EPJS/S11734-021-00160-7;;2106.03610;0;0.50;2;1;1;1;0;0;0;0;0;0;2106.03610;0
http://www.wikidata.org/entity/Q111437093;Modelos de redes de neurônios para o neocórtex e fenômenos emergentes observados;10.1590/1806-9126-RBEF-2020-0452;;;0;0.50;5;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437100;Multidimensional Factors Can Explain the Clinical Worsening in People With Parkinson's Disease During the COVID-19 Pandemic: A Multicenter Cross-Sectional Trial;10.3389/FNEUR.2021.708433;;;34393984;1.50;89;3;3;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437102;Neuronal avalanches in Watts-Strogatz networks of stochastic spiking neurons;10.1103/PHYSREVE.104.014137;;;34412363;2.60;10;4;4;4;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437110;Population based change-point detection for the identification of homozygosity islands;10.48550/ARXIV.2111.10187;;2111.10187;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437122;Prime numbers and random walks in a square grid;10.1103/PHYSREVE.104.054114;;2105.12547;34942739;8.75;2;4;5;8;0;1;0;0;0;0;2105.12547;0
http://www.wikidata.org/entity/Q111437133;Strong error bounds for the convergence to its mean field limit for systems of interacting neurons in a diffusive scaling;10.48550/ARXIV.2111.05213;;2111.05213;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437134;Sublinear association between cortical thickness at the onset of the adult lifespan and age-related annual atrophy parallels spatial patterns of laminar organization in the adult cerebral cortex;10.1016/J.YNIRP.2021.100011;;;40567863;0.75;36;1;2;3;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q111437137;Um modelo de avaliação do realismo, da interatividade e da sensação de presença na realidade virtual: a difusão científica em vídeos 360 graus no YouTube;10.33448/RSD-V11I2.24850;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437148;Application of Electron Spin Resonance Spectroscopy in Bone Regeneration Studies;10.1007/S13538-022-01060-4;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437188;ESR dosimetry with lithium, potassium, and sodium compounds;10.1016/J.APRADISO.2022.110105;;;35063871;1.00;10;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437204;LSD, afterglow and hangover: Increased episodic memory and verbal fluency, decreased cognitive flexibility;10.1016/J.EURONEURO.2022.01.114;;;35158230;14.85;118;10;21;26;0;1;1;0;1;0;0;0
http://www.wikidata.org/entity/Q111437221;The neuroscience experiments system (NES): a software tool to manage experimental data and its provenance;10.3389/FNINF.2021.768615;;;35069167;2.25;25;3;3;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437222;TMS with fast and accurate electronic control: Measuring the orientation sensitivity of corticomotor pathways;10.1016/J.BRS.2022.01.009;;;35038592;4.80;42;7;7;7;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q112308023;A infraestrutura Técnica de Iniciativas Culturais na Wikimedia: Três Estudos de Caso do Brasil;10.21409/QJSC-BK48;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166879;Metastability in systems of interacting point processes with memory of variable length modeling social and neuronal networks;10.11606/T.45.2022.TDE-30062022-150540;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166884;Metastability in a Stochastic System of Spiking Neurons with Leakage;10.48550/ARXIV.2205.05191;;2205.05191;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166886;Nootropic effects of LSD: Behavioral, molecular and computational evidence;10.1016/J.EXPNEUROL.2022.114148;;;35732217;106.10;108;25;51;59;9;3;1;0;0;0;0;0
http://www.wikidata.org/entity/Q113166891;Impressões digitais eletroencefalográficas de seleção de modelos estatísticos pelo cérebro;10.11606/T.95.2022.TDE-02032022-151157;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166904;CD-split and HPD-split: Efficient Conformal Regions in High Dimensions;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166972;Effects of Capoeira on children's executive functions: A randomized controlled trial;10.1016/J.MHPA.2022.100451;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167013;Computational study of thalamocortical interactions: simulating oscillatory activity;10.11606/T.59.2021.TDE-06122021-160402;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167023;Forearm and Hand Muscles Exhibit High Coactivation and Overlapping of Cortical Motor Representations;10.1007/S10548-022-00893-1;;;35262840;1.85;26;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167024;Fast Consensus and Metastability in a Highly Polarized Social Network;10.48550/ARXIV.2202.12871;;2202.12871;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054498;Tecnologias colaborativas na difusão científica: um relato dos usos e apropriações da Wikipédia no CEPID NeuroMat;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167029;Development and Evaluation of Cone-Beam Optical Ct Based on the Convergent Light Source for Larger Volumes;10.2139/SSRN.4100994;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q98799516;A model for neural activity in the absence of external stimuli;10.48550/ARXIV.1410.6086;;1410.6086;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q98799516;A model for neural activity in the absence of external stimuli;10.48550/ARXIV.1410.6086;;1410.6086v5;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496224;Statistical Methods in Graphs: Parameter Estimation, Model Selection, and Hypothesis Test;10.1002/9783527693245.CH6;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496256;A Note on Bayesian Inference for Long-Range Dependence of a Stationary Two-State Process;10.1007/978-3-319-12454-4_25;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496259;A Review of Guidelines and Models for Representation of Provenance Information from Neuroscience Experiments;10.1007/978-3-319-40593-3_26;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496260;Property Testing for Point Sets on the Plane;10.1007/978-3-319-77404-6_43;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496262;A Tight Lower Bound for an Online Hypercube Packing Problem and Bounds for Prices of Anarchy of a Related Game;10.1007/978-3-319-77404-6_51;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496367;A Bayesian approach for convex combination of two Gumbel-Barnett copulas;10.1063/1.4825802;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496386;Head and gaze tracking of unrestrained marmosets;10.1101/079566;;;0;2.60;16;6;6;6;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496392;Goalkeeper game: a new assessment instrument in neurology showed higher predictive power than moca for gait performance in people with parkinson’s disease;10.1101/400457;;;0;3.75;6;7;8;8;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496393;d-Lysergic acid diethylamide has major potential as a cognitive enhancer;10.1101/866814;;;0;21.45;29;31;35;37;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q101496486;Plasticity in the Brain after a Traumatic Brachial Plexus Injury in Adults;10.5772/INTECHOPEN.77133;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054457;Estimating the structure of interacting coordinates for a multivariate stochastic process;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054463;Wikipédia em sala de aula: uma revisão bibliográfica;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054466;Guidelines for Developing Electronic Questionnaires to Collect Experimental Data;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054471;Fast implementation of the Smallest Maximizer Criterion for unbounded context tree model selection;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q102054502;Graph Theory Applied to Speech: Insights on Cognitive Deficit Diagnosis and Dream Research;10.1017/9781316676974.004;978-1-107-16222-8;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q105816114;A unified theory of E/I synaptic balance, quasicritical neuronal avalanches and asynchronous irregular spiking;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q107649626;Repositório Institucional do NeuroMat;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q108545648;Estruturando Referências Bibliográficas: Levando a Revista Anais do Museu Paulista para o Wikidata;10.3998/MPUB.11778416.CH17.EN;;;0;27.15;0;30;32;43;0;0;0;0;0;0;0;2
http://www.wikidata.org/entity/Q108545889;Estruturando Referências Bibliográficas: Levando a Revista Anais do Museu Paulista para o Wikidata;10.3998/MPUB.11778416.CH17.PT;;;0;3.35;0;4;4;8;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q110297826;Riscos e oportunidades na difusão digital de museus: uma revisão bibliográfica;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111436985;TMS with fast and accurate electronic control: measuring the orientation sensitivity of corticomotor pathways;10.1101/2021.08.20.457096;;;0;1.50;6;4;5;5;0;0;0;0;0;0;0;0
